what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1783105330827
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1783105330828
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1783105330828
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1783105330829
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1783105330830
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1783105330830
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1783105330830
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1783105330831
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1783105330831
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1783105330832
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1783105330832
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1783105330833
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1783105330833
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1783105330834
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1783105330834
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1783105330835
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1783105330835
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1783105330836
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1783105330837
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1783105330837
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1783105330838
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1783105330838
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1783105330839
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1783105330839
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1783105330840
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1783105330840
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1783105330841
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1783105330841
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1783105330841
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1783105330842
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1783105330844
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1783105330844
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1783105330844
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1783105330845
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1783105330845
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1783105330845
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1783105330846
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1783105330846
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1783105330847
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1783105330848
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1783105330848
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1783105330849
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1783105330849
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1783105330850
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1783105330851
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1783105330851
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1783105330852
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1783105330853
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1783105330853
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1783105330854
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1783105330855
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1783105330856
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1783105330856
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1783105330856
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1783105330857
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1783105330857
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1783105330857
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1783105330858
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1783105330859
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1783105330859
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1783105330860
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1783105330860
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1783105330860
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1783105330861
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1783105330861
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1783105330861
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1783105330861
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1783105330861
os,sysinfo,,,"win32",1783105330864
arch,sysinfo,,,"x86",1783105330864
ws,sysinfo,,,"win32",1783105330864
locale,sysinfo,,,"pt_BR",1783105330864
processors,sysinfo,,,"12",1783105330864
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1783105330864
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1783105330864
java.specification.name,sysinfo,,,"Java Platform API Specification",1783105330864
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1783105330864
java.specification.version,sysinfo,,,"1.6",1783105330864
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1783105330864
java.version,sysinfo,,,"1.6.0_23",1783105330864
java.vm.info,sysinfo,,,"mixed mode",1783105330864
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1783105330864
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1783105330864
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1783105330864
java.vm.specification.version,sysinfo,,,"1.0",1783105330864
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1783105330864
java.vm.version,sysinfo,,,"19.0-b09",1783105330864
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1783105332443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105340852
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1783105357780
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1783105357811
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1783105357819
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783105403124
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783105403135
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1783105404535
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1783105404539
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1783105404540
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1783105404541
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1783105404662
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1783105404694
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1783105405051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105410262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1783105410272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105419342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105433594
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783105433603
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1783105433995
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1783105433997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105435356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105440908
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1783105440914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1783105440914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105444711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105481744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1783105481757
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1783105481980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105483564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105487469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105501904
error,log,,,"Error executing 'nios2-bsp-generate-files --bsp-dir . --settings settings.bsp', unexpected return code 1.\n\nError message:\n\nSEVERE: File not found: C:\\ProjetoFinal\\DE2_NET\\system_0.sopcinfo\r\nSEVERE: File not found: C:\\ProjetoFinal\\DE2_NET\\system_0.sopcinfo\r\nSEVERE: nios2-bsp-generate-files failed.\r\n",1783105502730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1783105523170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783105523732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105589464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105593862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105596520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105602383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105648747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105651481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105653590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105660471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105684766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105684788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105688301
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1783105790743
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1783105790747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105793171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105795231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105798827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105800967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105803792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105806390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105806682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105810172
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1783105953148
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1783105953640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783105961300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783105962050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106018248
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783106018254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106019531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106028480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106028497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106032018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106145723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106170846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106173845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106176239
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1783106177110
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1783106177117
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783106180532
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1783106180852
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1783106180858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106192860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106261568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106271051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106276966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106282781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106287198
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783106290378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783106292974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106294354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106455164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1783106506472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783106507605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783108266368
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1783108275091
closed,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1783108275121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783108276579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783108277815
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1783108277897
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1783108278087
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1783108278089
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1783108278089
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1783108278089
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1783108278090
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1783108278090
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1783108278090
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1783108278090
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1783108278090
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1783108278090
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1783108278090
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1783108278090
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1783108278090
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1783108278091
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1783108278091
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1783108278093
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1783108278093
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1783108278093
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1783108278093
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1783108278093
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1783108278094
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1783108278094
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1783108278094
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1783108278096
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1783108278096
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1783108278097
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1783108278097
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1783108278097
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1783108278097
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1783108278097
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1783108278097
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1783108278098
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1783108278098
stopped,bundle,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin",1783108278099
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1783108310101
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1783108310101
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1783108310102
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1783108310102
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1783108310103
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1783108310103
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1783108310103
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1783108310103
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1783108310104
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1783108310104
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1783108310104
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1783108310105
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1783108310105
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1783108310106
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1783108310106
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1783108310107
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1783108310107
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1783108310107
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1783108310108
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1783108310108
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1783108310108
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1783108310109
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1783108310109
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1783108310110
